filepath,label
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_000031-1_8.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/ms_3228.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/ms_128.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/ms_10747.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/hf_val_000036.jpg,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_000007-2_36.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/hf_train_004080.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/hf_train_006189.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afhq_4865.png,wildlife
f:/Projects/AnimalClassification/data/prepared/dogs/ms_9642.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/afhq_5420.png,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_000013-2_33.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/dogs/afhq_2498.png,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/afhq_4534.png,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/ms_7411.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/afhq_3955.png,cats
f:/Projects/AnimalClassification/data/prepared/cats/hf_train_000548.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/ms_9497.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/ms_8574.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/ms_2247.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/ms_5427.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/hf_train_002940.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/ms_1008.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/hf_train_000228.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/afhq_3485.png,cats
f:/Projects/AnimalClassification/data/prepared/cats/afhq_0017.png,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_4029_6.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/afhq_1265.png,cats
f:/Projects/AnimalClassification/data/prepared/cats/ms_2585.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/ms_6704.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/ms_6723.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/hf_train_005464.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/ms_9784.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_6904_4.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/dogs/afhq_3986.png,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/afhq_1659.png,dogs
f:/Projects/AnimalClassification/data/prepared/cats/ms_12251.jpg,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_000000-2_4.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/afhq_1234.png,cats
f:/Projects/AnimalClassification/data/prepared/dogs/hf_train_009870.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/ms_5216.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/afhq_1996.png,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afhq_3762.png,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/ms_2280.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/ms_8855.jpg,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afhq_2142.png,wildlife
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_000000-2_38.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/afhq_2861.png,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_000022-2_18.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_1273_3.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/hf_train_003117.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/ms_458.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/afhq_4556.png,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/ms_7525.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/ms_4497.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/ms_11400.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/ms_10194.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/ms_7070.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/afhq_0729.png,cats
f:/Projects/AnimalClassification/data/prepared/cats/ms_11813.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/afhq_5003.png,cats
f:/Projects/AnimalClassification/data/prepared/dogs/ms_10226.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_000024-1_2.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/dogs/afhq_4925.png,dogs
f:/Projects/AnimalClassification/data/prepared/cats/hf_train_004683.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/afhq_3136.png,cats
f:/Projects/AnimalClassification/data/prepared/dogs/ms_6894.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_2710_2.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/dogs/hf_train_006319.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afhq_4199.png,wildlife
f:/Projects/AnimalClassification/data/prepared/wildlife/afhq_1859.png,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/ms_2023.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/ms_2977.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/ms_6465.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/ms_1303.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/afhq_4273.png,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/afhq_0639.png,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_7262_1.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/ms_10220.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/ms_11570.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/afhq_4615.png,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afhq_1387.png,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/ms_8173.jpg,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afhq_4724.png,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/afhq_4604.png,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_4145_1.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/dogs/ms_7297.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/afhq_2914.png,dogs
f:/Projects/AnimalClassification/data/prepared/cats/ms_5559.jpg,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_8233.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/wildlife/afhq_2201.png,wildlife
f:/Projects/AnimalClassification/data/prepared/dogs/ms_5469.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/hf_train_004817.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/ms_3458.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afhq_4462.png,wildlife
f:/Projects/AnimalClassification/data/prepared/dogs/ms_1332.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/ms_4058.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/ms_2867.jpg,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afhq_2949.png,wildlife
f:/Projects/AnimalClassification/data/prepared/dogs/hf_train_007352.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/ms_2794.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/ms_4997.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/ms_4867.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/ms_6036.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/ms_3890.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_1327.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_000013-1_3.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/dogs/afhq_1579.png,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/hf_train_008527.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/ms_6029.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/ms_10394.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_4765_1.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/dogs/hf_train_005184.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/hf_train_004381.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/afhq_5346.png,cats
f:/Projects/AnimalClassification/data/prepared/dogs/ms_11397.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/ms_5860.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afhq_3884.png,wildlife
f:/Projects/AnimalClassification/data/prepared/dogs/ms_6749.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/ms_902.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/ms_3125.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/ms_4246.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/ms_10092.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/afhq_3315.png,cats
f:/Projects/AnimalClassification/data/prepared/cats/ms_8840.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/ms_1634.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/ms_5586.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_000011-1_19.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/ms_4530.jpg,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_5111.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/wildlife/afhq_4483.png,wildlife
f:/Projects/AnimalClassification/data/prepared/dogs/afhq_1208.png,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/afhq_3360.png,dogs
f:/Projects/AnimalClassification/data/prepared/cats/hf_train_004692.jpg,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afhq_0898.png,wildlife
f:/Projects/AnimalClassification/data/prepared/dogs/ms_4244.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/ms_4532.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/afhq_0862.png,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/ms_6923.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afhq_2795.png,wildlife
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_000017-1_30.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/dogs/ms_311.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/ms_962.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/ms_7035.jpg,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afhq_4776.png,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/ms_6529.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/ms_2262.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/ms_2523.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/ms_5813.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/ms_4690.jpg,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_4147_6.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/dogs/afhq_2707.png,dogs
f:/Projects/AnimalClassification/data/prepared/cats/ms_12497.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/ms_5805.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/afhq_2290.png,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/ms_6741.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_3549_2.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_8072.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_1071_2.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/ms_12114.jpg,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afhq_3240.png,wildlife
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_0418_7.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/dogs/afhq_0774.png,dogs
f:/Projects/AnimalClassification/data/prepared/cats/ms_11584.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/ms_1612.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afhq_3226.png,wildlife
f:/Projects/AnimalClassification/data/prepared/wildlife/afhq_0690.png,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/afhq_1675.png,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_0000022_1.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/dogs/ms_9643.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/ms_2583.jpg,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_9517_1.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/ms_2063.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/hf_train_000523.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/afhq_0272.png,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/hf_train_006578.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_3793_1.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/afhq_2154.png,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_7313.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/afhq_3728.png,cats
f:/Projects/AnimalClassification/data/prepared/cats/ms_8936.jpg,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_2929_4.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/ms_607.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/ms_6391.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/ms_7817.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/afhq_1614.png,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_3166_1.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/afhq_5389.png,cats
f:/Projects/AnimalClassification/data/prepared/dogs/afhq_3419.png,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afhq_4505.png,wildlife
f:/Projects/AnimalClassification/data/prepared/dogs/afhq_1810.png,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afhq_2769.png,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/hf_train_000721.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/ms_10460.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/ms_3843.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/hf_val_000217.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/afhq_1412.png,cats
f:/Projects/AnimalClassification/data/prepared/cats/ms_2863.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/ms_4876.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/ms_11756.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/hf_train_004878.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/ms_5187.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afhq_0915.png,wildlife
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_0000026_σë_µ_¼.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/afhq_2456.png,cats
f:/Projects/AnimalClassification/data/prepared/dogs/afhq_3339.png,dogs
f:/Projects/AnimalClassification/data/prepared/cats/ms_11328.jpg,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_2479.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/ms_4989.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/ms_9438.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/ms_4637.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_1273_1.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/dogs/ms_324.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/ms_8524.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_0955.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/dogs/ms_5595.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/hf_train_007305.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_3543_3.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_20_30.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/dogs/ms_687.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/afhq_0257.png,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afhq_3309.png,wildlife
f:/Projects/AnimalClassification/data/prepared/dogs/hf_train_006089.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/afhq_3614.png,cats
f:/Projects/AnimalClassification/data/prepared/dogs/ms_476.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/ms_4970.jpg,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_3979_2.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/dogs/ms_1628.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_7869.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/wildlife/afhq_0503.png,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/hf_train_000085.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/ms_4043.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/ms_9462.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/ms_6617.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_2906_2.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/ms_12246.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/ms_450.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/ms_4405.jpg,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_9601.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/hf_train_001440.jpg,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_0513_2.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/dogs/afhq_2259.png,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_000030-2_2.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/dogs/afhq_2158.png,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/afhq_0274.png,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_3237_6.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/ms_10094.jpg,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afhq_3711.png,wildlife
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_4260_5.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_0069_1.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/dogs/ms_5241.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/hf_train_007096.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/hf_train_008221.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/hf_val_000957.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/ms_6642.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/hf_train_008928.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/hf_train_002210.jpg,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_2611.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_7443.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/afhq_2254.png,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afhq_1042.png,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/ms_5735.jpg,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_6615.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/ms_6875.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/ms_6087.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/hf_train_003353.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/hf_train_000154.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/afhq_4682.png,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/ms_4794.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/ms_9055.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/ms_5361.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/ms_5915.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/ms_3156.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afhq_5072.png,wildlife
f:/Projects/AnimalClassification/data/prepared/dogs/ms_2286.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/hf_train_007669.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/ms_9624.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/ms_9887.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/ms_8621.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/ms_10947.jpg,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_3760.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/dogs/ms_3897.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/ms_9528.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/afhq_5019.png,cats
f:/Projects/AnimalClassification/data/prepared/cats/ms_10979.jpg,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_7148_5.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/afhq_0462.png,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_4716_2.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/dogs/ms_11154.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_9090.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/dogs/ms_10618.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/ms_10413.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/ms_5976.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/afhq_5187.png,cats
f:/Projects/AnimalClassification/data/prepared/dogs/hf_train_008209.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/hf_train_004295.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/ms_4017.jpg,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_0221_3.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/dogs/ms_11652.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/ms_1485.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/afhq_1027.png,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/ms_9195.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/ms_8308.jpg,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_5618.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/afhq_0791.png,cats
f:/Projects/AnimalClassification/data/prepared/cats/ms_11501.jpg,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_3813.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/ms_10878.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/ms_2902.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_7749.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/afhq_0176.png,cats
f:/Projects/AnimalClassification/data/prepared/dogs/ms_7350.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/ms_8244.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/ms_2003.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afhq_4420.png,wildlife
f:/Projects/AnimalClassification/data/prepared/dogs/afhq_0588.png,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/afhq_0930.png,dogs
f:/Projects/AnimalClassification/data/prepared/cats/ms_3727.jpg,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_000035-2_3.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/ms_5604.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/ms_9838.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/ms_733.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/afhq_0947.png,cats
f:/Projects/AnimalClassification/data/prepared/wildlife/afhq_3668.png,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/afhq_3620.png,cats
f:/Projects/AnimalClassification/data/prepared/cats/hf_train_000416.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/hf_val_000915.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/ms_4569.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/hf_train_007361.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/hf_train_006263.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afhq_4584.png,wildlife
f:/Projects/AnimalClassification/data/prepared/dogs/hf_train_006417.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/ms_741.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/afhq_5496.png,cats
f:/Projects/AnimalClassification/data/prepared/cats/ms_7294.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/ms_8642.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/afhq_3034.png,cats
f:/Projects/AnimalClassification/data/prepared/dogs/ms_5633.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_DSC_5614_1.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/ms_12279.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/ms_7384.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/afhq_5157.png,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_P1016413.jpg,wildlife
f:/Projects/AnimalClassification/data/prepared/cats/afhq_2639.png,cats
f:/Projects/AnimalClassification/data/prepared/dogs/hf_train_005453.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/cats/ms_7617.jpg,cats
f:/Projects/AnimalClassification/data/prepared/cats/ms_4336.jpg,cats
f:/Projects/AnimalClassification/data/prepared/dogs/hf_train_005543.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/hf_train_009053.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/hf_train_005163.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/hf_val_000650.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/dogs/hf_train_009047.jpg,dogs
f:/Projects/AnimalClassification/data/prepared/wildlife/afd_000011-2_41.jpg,wildlife
